waktu_lokal,waktu_sistem_detik,pompa_primer_status,suhu_core_celcius,suhu_pendingin_primer_celcius,daya_termal_kw,posisi_safety_rod,tekanan_pressurizer_bar,status_scram
19:42:23,0.0,0,50.0,40.6,0.0,0.0,0.28,0
19:42:23,0.1,0,50.0,40.6,0.0,0.0,0.28,0
19:42:23,0.1,0,50.0,40.6,0.0,0.0,0.28,0
19:42:23,0.2,0,50.0,40.6,0.0,0.0,0.28,0
19:42:23,0.2,0,50.0,40.6,0.0,0.0,0.28,0
19:42:23,0.3,0,50.0,40.6,0.0,0.0,0.28,0
19:42:23,0.3,0,50.0,40.6,0.0,0.0,0.28,0
19:42:24,0.4,0,50.0,40.6,0.0,0.0,0.28,0
19:42:24,0.4,0,50.0,40.61,0.0,0.0,0.28,0
19:42:24,0.5,0,50.0,40.61,0.0,0.0,0.28,0
19:42:24,0.5,0,50.0,40.61,0.0,0.0,0.28,0
19:42:24,0.6,0,50.0,40.61,0.0,0.0,0.29,0
19:42:24,0.6,0,50.0,40.61,0.0,0.0,0.29,0
19:42:24,0.7,0,50.0,40.61,0.0,0.0,0.29,0
19:42:24,0.7,0,50.0,40.61,0.0,0.0,0.29,0
19:42:24,0.8,0,50.0,40.61,0.0,0.0,0.29,0
19:42:24,0.8,0,50.0,40.61,0.0,0.0,0.29,0
19:42:24,0.9,0,50.0,40.61,0.0,0.0,0.29,0
19:42:24,0.9,0,50.0,40.61,0.0,0.0,0.29,0
19:42:24,1.0,0,50.0,40.61,0.0,0.0,0.29,0
19:42:24,1.1,0,50.0,40.61,0.0,0.0,0.29,0
19:42:24,1.1,0,50.0,40.61,0.0,0.0,0.29,0
19:42:24,1.2,0,50.0,40.61,0.0,0.0,0.29,0
19:42:24,1.2,0,50.0,40.61,0.0,0.0,0.29,0
19:42:24,1.3,0,50.0,40.61,0.0,0.0,0.29,0
19:42:25,1.3,0,50.0,40.62,0.0,0.0,0.29,0
19:42:25,1.4,0,50.0,40.62,0.0,0.0,0.29,0
19:42:25,1.4,0,50.0,40.62,0.0,0.0,0.29,0
19:42:25,1.5,0,50.0,40.62,0.0,0.0,0.29,0
19:42:25,1.6,0,50.0,40.62,0.0,0.0,0.29,0
19:42:25,1.6,0,50.0,40.62,0.0,0.0,0.29,0
19:42:25,1.7,0,50.0,40.62,0.0,0.0,0.29,0
19:42:25,1.7,0,50.0,40.62,0.0,0.0,0.29,0
19:42:25,1.8,0,50.0,40.62,0.0,0.0,0.29,0
19:42:25,1.8,0,50.0,40.62,0.0,0.0,0.29,0
19:42:25,1.9,0,50.0,40.62,0.0,0.0,0.29,0
19:42:25,1.9,0,50.0,40.62,0.0,0.0,0.29,0
19:42:25,2.0,0,50.0,40.62,0.0,0.0,0.29,0
19:42:25,2.0,0,50.0,40.62,0.0,0.0,0.29,0
19:42:25,2.1,0,50.0,40.62,0.0,0.0,0.29,0
19:42:25,2.2,0,50.0,40.62,0.0,0.0,0.29,0
19:42:25,2.2,0,50.0,40.63,0.0,0.0,0.29,0
19:42:25,2.3,0,50.0,40.63,0.0,0.0,0.29,0
19:42:25,2.3,0,50.0,40.63,0.0,0.0,0.29,0
19:42:26,2.4,0,50.0,40.63,0.0,0.0,0.29,0
19:42:26,2.4,0,50.0,40.63,0.0,0.0,0.29,0
19:42:26,2.5,0,50.0,40.63,0.0,0.0,0.29,0
19:42:26,2.5,0,50.0,40.63,0.0,0.0,0.3,0
19:42:26,2.6,0,50.0,40.63,0.0,0.0,0.3,0
19:42:26,2.6,0,50.0,40.63,0.0,0.0,0.3,0
19:42:26,2.7,0,50.0,40.63,0.0,0.0,0.3,0
19:42:26,2.7,0,50.0,40.63,0.0,0.0,0.3,0
19:42:26,2.8,0,50.0,40.63,0.0,0.0,0.3,0
19:42:26,2.8,0,50.0,40.63,0.0,0.0,0.3,0
19:42:26,2.9,0,50.0,40.63,0.0,0.0,0.3,0
19:42:26,2.9,0,50.0,40.63,0.0,0.0,0.3,0
19:42:26,3.0,0,50.0,40.63,0.0,0.0,0.3,0
19:42:26,3.1,0,50.0,40.63,0.0,0.0,0.3,0
19:42:26,3.1,0,50.0,40.64,0.0,0.0,0.3,0
19:42:26,3.2,0,50.0,40.64,0.0,0.0,0.3,0
19:42:26,3.2,0,50.0,40.64,0.0,0.0,0.3,0
19:42:26,3.3,0,50.0,40.64,0.0,0.0,0.3,0
19:42:27,3.3,0,50.0,40.64,0.0,0.0,0.3,0
19:42:27,3.4,0,50.0,40.64,0.0,0.0,0.3,0
19:42:27,3.4,0,50.0,40.64,0.0,0.0,0.3,0
19:42:27,3.5,0,50.0,40.64,0.0,0.0,0.3,0
19:42:27,3.6,0,50.0,40.64,0.0,0.0,0.3,0
19:42:27,3.6,0,50.0,40.64,0.0,0.0,0.3,0
19:42:27,3.7,0,50.0,40.64,0.0,0.0,0.3,0
19:42:27,3.7,0,50.0,40.64,0.0,0.0,0.3,0
19:42:27,3.8,0,50.0,40.64,0.0,0.0,0.3,0
19:42:27,3.8,0,50.0,40.64,0.0,0.0,0.3,0
19:42:27,3.9,0,50.0,40.64,0.0,0.0,0.3,0
19:42:27,3.9,0,50.0,40.64,0.0,0.0,0.3,0
19:42:27,4.0,0,50.0,40.65,0.0,0.0,0.3,0
19:42:27,4.1,0,50.0,40.65,0.0,0.0,0.3,0
19:42:27,4.1,0,50.0,40.65,0.0,0.0,0.3,0
19:42:27,4.2,0,50.0,40.65,0.0,0.0,0.3,0
19:42:27,4.2,0,50.0,40.65,0.0,0.0,0.3,0
19:42:27,4.3,0,50.0,40.65,0.0,0.0,0.3,0
19:42:27,4.3,0,50.0,40.65,0.0,0.0,0.3,0
19:42:28,4.4,0,50.0,40.65,0.0,0.0,0.3,0
19:42:28,4.4,0,50.0,40.65,0.0,0.0,0.3,0
19:42:28,4.5,0,50.0,40.65,0.0,0.0,0.31,0
19:42:28,4.5,0,50.0,40.65,0.0,0.0,0.31,0
19:42:28,4.6,0,50.0,40.65,0.0,0.0,0.31,0
19:42:28,4.6,0,50.0,40.65,0.0,0.0,0.31,0
19:42:28,4.7,0,50.0,40.65,0.0,0.0,0.31,0
19:42:28,4.7,0,50.0,40.65,0.0,0.0,0.31,0
19:42:28,4.8,0,50.0,40.65,0.0,0.0,0.31,0
19:42:28,4.8,0,50.0,40.65,0.0,0.0,0.31,0
19:42:28,4.9,0,50.0,40.65,0.0,0.0,0.31,0
19:42:28,4.9,0,50.0,40.66,0.0,0.0,0.31,0
19:42:28,5.0,0,50.0,40.66,0.0,0.0,0.31,0
19:42:28,5.1,0,50.0,40.66,0.0,0.0,0.31,0
19:42:28,5.1,0,50.0,40.66,0.0,0.0,0.31,0
19:42:28,5.2,0,50.0,40.66,0.0,0.0,0.31,0
19:42:28,5.2,0,50.0,40.66,0.0,0.0,0.31,0
19:42:28,5.3,0,50.0,40.66,0.0,0.0,0.31,0
19:42:29,5.3,0,50.0,40.66,0.0,0.0,0.31,0
19:42:29,5.4,0,50.0,40.66,0.0,0.0,0.31,0
19:42:29,5.4,0,50.0,40.66,0.0,0.0,0.31,0
19:42:29,5.5,0,50.0,40.66,0.0,0.0,0.31,0
19:42:29,5.6,0,50.0,40.66,0.0,0.0,0.31,0
19:42:29,5.6,0,50.0,40.66,0.0,0.0,0.31,0
19:42:29,5.7,0,50.0,40.66,0.0,0.0,0.31,0
19:42:29,5.7,0,50.0,40.66,0.0,0.0,0.31,0
19:42:29,5.8,0,50.0,40.66,0.0,0.0,0.31,0
19:42:29,5.8,0,50.0,40.67,0.0,0.0,0.31,0
19:42:29,5.9,0,50.0,40.67,0.0,0.0,0.31,0
19:42:29,5.9,0,50.0,40.67,0.0,0.0,0.31,0
19:42:29,6.0,0,50.0,40.67,0.0,0.0,0.31,0
19:42:29,6.1,0,50.0,40.67,0.0,0.0,0.31,0
19:42:29,6.1,0,50.0,40.67,0.0,0.0,0.31,0
19:42:29,6.2,0,50.0,40.67,0.0,0.0,0.31,0
19:42:29,6.2,0,50.0,40.67,0.0,0.0,0.31,0
19:42:29,6.3,0,50.0,40.67,0.0,0.0,0.31,0
19:42:30,6.3,0,50.0,40.67,0.0,0.0,0.31,0
19:42:30,6.4,0,50.0,40.67,0.0,0.0,0.31,0
19:42:30,6.4,0,50.0,40.67,0.0,0.0,0.31,0
19:42:30,6.5,0,50.0,40.67,0.0,0.0,0.32,0
19:42:30,6.5,0,50.0,40.67,0.0,0.0,0.32,0
19:42:30,6.6,0,50.0,40.67,0.0,0.0,0.32,0
19:42:30,6.6,0,50.0,40.67,0.0,0.0,0.32,0
19:42:30,6.7,0,50.0,40.67,0.0,0.0,0.32,0
19:42:30,6.8,0,50.0,40.68,0.0,0.0,0.32,0
19:42:30,6.8,0,50.0,40.68,0.0,0.0,0.32,0
19:42:30,6.9,0,50.0,40.68,0.0,0.0,0.32,0
19:42:30,6.9,0,50.0,40.68,0.0,0.0,0.32,0
19:42:30,7.0,0,50.0,40.68,0.0,0.0,0.32,0
19:42:30,7.0,0,50.0,40.68,0.0,0.0,0.32,0
19:42:30,7.1,0,50.0,40.68,0.0,0.0,0.32,0
19:42:30,7.2,0,50.0,40.68,0.0,0.0,0.32,0
19:42:30,7.2,0,50.0,40.68,0.0,0.0,0.32,0
19:42:30,7.3,0,50.0,40.68,0.0,0.0,0.32,0
19:42:31,7.3,0,50.0,40.68,0.0,0.0,0.32,0
19:42:31,7.4,0,50.0,40.68,0.0,0.0,0.32,0
19:42:31,7.4,0,50.0,40.68,0.0,0.0,0.32,0
19:42:31,7.5,0,50.0,40.68,0.0,0.0,0.32,0
19:42:31,7.6,0,50.0,40.68,0.0,0.0,0.32,0
19:42:31,7.6,0,50.0,40.68,0.0,0.0,0.32,0
19:42:31,7.7,0,50.0,40.68,0.0,0.0,0.32,0
19:42:31,7.7,0,50.0,40.69,0.0,0.0,0.32,0
19:42:31,7.8,0,50.0,40.69,0.0,0.0,0.32,0
19:42:31,7.8,0,50.0,40.69,0.0,0.0,0.32,0
19:42:31,7.9,0,50.0,40.69,0.0,0.0,0.32,0
19:42:31,8.0,0,50.0,40.69,0.0,0.0,0.32,0
19:42:31,8.0,0,50.0,40.69,0.0,0.0,0.32,0
19:42:31,8.1,0,50.0,40.69,0.0,0.0,0.32,0
19:42:31,8.1,0,50.0,40.69,0.0,0.0,0.32,0
19:42:31,8.2,0,50.0,40.69,0.0,0.0,0.32,0
19:42:31,8.2,0,50.0,40.69,0.0,0.0,0.32,0
19:42:31,8.3,0,50.0,40.69,0.0,0.0,0.32,0
19:42:32,8.4,0,50.0,40.69,0.0,0.0,0.32,0
19:42:32,8.4,0,50.0,40.69,0.0,0.0,0.32,0
19:42:32,8.5,0,50.0,40.69,0.0,0.0,0.32,0
19:42:32,8.5,0,50.0,40.69,0.0,0.0,0.32,0
19:42:32,8.6,0,50.0,40.69,0.0,0.0,0.32,0
19:42:32,8.6,0,50.0,40.7,0.0,0.0,0.33,0
19:42:32,8.7,0,50.0,40.7,0.0,0.0,0.33,0
19:42:32,8.7,0,50.0,40.7,0.0,0.0,0.33,0
19:42:32,8.8,0,50.0,40.7,0.0,0.0,0.33,0
19:42:32,8.8,0,50.0,40.7,0.0,0.0,0.33,0
19:42:32,8.9,0,50.0,40.7,0.0,0.0,0.33,0
19:42:32,9.0,0,50.0,40.7,0.0,0.0,0.33,0
19:42:32,9.0,0,50.0,40.7,0.0,0.0,0.33,0
19:42:32,9.1,0,50.0,40.7,0.0,0.0,0.33,0
19:42:32,9.1,0,50.0,40.7,0.0,0.0,0.33,0
19:42:32,9.2,0,50.0,40.7,0.0,0.0,0.33,0
19:42:32,9.2,0,50.0,40.7,0.0,0.0,0.33,0
19:42:32,9.3,0,50.0,40.7,0.0,0.0,0.33,0
19:42:33,9.3,0,50.0,40.7,0.0,0.0,0.33,0
19:42:33,9.4,0,50.0,40.7,0.0,0.0,0.33,0
19:42:33,9.4,0,50.0,40.7,0.0,0.0,0.33,0
19:42:33,9.5,0,50.0,40.7,0.0,0.0,0.33,0
19:42:33,9.6,0,50.0,40.7,0.0,0.0,0.33,0
19:42:33,9.6,0,50.0,40.71,0.0,0.0,0.33,0
19:42:33,9.7,0,50.0,40.71,0.0,0.0,0.33,0
19:42:33,9.7,0,50.0,40.71,0.0,0.0,0.33,0
19:42:33,9.8,0,50.0,40.71,0.0,0.0,0.33,0
19:42:33,9.8,0,50.0,40.71,0.0,0.0,0.33,0
19:42:33,9.9,0,50.0,40.71,0.0,0.0,0.33,0
19:42:33,9.9,0,50.0,40.71,0.0,0.0,0.33,0
19:42:33,10.0,0,50.0,40.71,0.0,0.0,0.33,0
19:42:33,10.1,0,50.0,40.71,0.0,0.0,0.33,0
19:42:33,10.1,0,50.0,40.71,0.0,0.0,0.33,0
19:42:33,10.2,0,50.0,40.71,0.0,0.0,0.33,0
19:42:33,10.2,0,50.0,40.71,0.0,0.0,0.33,0
19:42:33,10.3,0,50.0,40.71,0.0,0.0,0.33,0
19:42:34,10.3,0,50.0,40.71,0.0,0.0,0.33,0
19:42:34,10.4,0,50.0,40.71,0.0,0.0,0.33,0
19:42:34,10.4,0,50.0,40.71,0.0,0.0,0.33,0
19:42:34,10.5,0,50.0,40.71,0.0,0.0,0.33,0
19:42:34,10.5,0,50.0,40.72,0.0,0.0,0.33,0
19:42:34,10.6,0,50.0,40.72,0.0,0.0,0.33,0
19:42:34,10.6,0,50.0,40.72,0.0,0.0,0.33,0
19:42:34,10.7,0,50.0,40.72,0.0,0.0,0.34,0
19:42:34,10.8,0,50.0,40.72,0.0,0.0,0.34,0
19:42:34,10.8,0,50.0,40.72,0.0,0.0,0.34,0
19:42:34,10.9,0,50.0,40.72,0.0,0.0,0.34,0
19:42:34,10.9,0,50.0,40.72,0.0,0.0,0.34,0
19:42:34,11.0,0,50.0,40.72,0.0,0.0,0.34,0
19:42:34,11.0,0,50.0,40.72,0.0,0.0,0.34,0
19:42:34,11.1,0,50.0,40.72,0.0,0.0,0.34,0
19:42:34,11.1,0,50.0,40.72,0.0,0.0,0.34,0
19:42:34,11.2,0,50.0,40.72,0.0,0.0,0.34,0
19:42:34,11.2,0,50.0,40.72,0.0,0.0,0.34,0
19:42:34,11.3,0,50.0,40.72,0.0,0.0,0.34,0
19:42:35,11.4,0,50.0,40.72,0.0,0.0,0.34,0
19:42:35,11.4,0,50.0,40.72,0.0,0.0,0.34,0
19:42:35,11.5,0,50.0,40.72,0.0,0.0,0.34,0
19:42:35,11.5,0,50.0,40.73,0.0,0.0,0.34,0
19:42:35,11.6,0,50.0,40.73,0.0,0.0,0.34,0
19:42:35,11.6,0,50.0,40.73,0.0,0.0,0.34,0
19:42:35,11.7,0,50.0,40.73,0.0,0.0,0.34,0
19:42:35,11.7,0,50.0,40.73,0.0,0.0,0.34,0
19:42:35,11.8,0,50.0,40.73,0.0,0.0,0.34,0
19:42:35,11.8,0,50.0,40.73,0.0,0.0,0.34,0
19:42:35,11.9,0,50.0,40.73,0.0,0.0,0.34,0
19:42:35,12.0,0,50.0,40.73,0.0,0.0,0.34,0
19:42:35,12.0,0,50.0,40.73,0.0,0.0,0.34,0
19:42:35,12.1,0,50.0,40.73,0.0,0.0,0.34,0
19:42:35,12.1,0,50.0,40.73,0.0,0.0,0.34,0
19:42:35,12.2,0,50.0,40.73,0.0,0.0,0.34,0
19:42:35,12.2,0,50.0,40.73,0.0,0.0,0.34,0
19:42:35,12.3,0,50.0,40.73,0.0,0.0,0.34,0
19:42:36,12.3,0,50.0,40.73,0.0,0.0,0.34,0
19:42:36,12.4,0,50.0,40.73,0.0,0.0,0.34,0
19:42:36,12.4,0,50.0,40.73,0.0,0.0,0.34,0
19:42:36,12.5,0,50.0,40.74,0.0,0.0,0.34,0
19:42:36,12.6,0,50.0,40.74,0.0,0.0,0.34,0
19:42:36,12.6,0,50.0,40.74,0.0,0.0,0.34,0
19:42:36,12.7,0,50.0,40.74,0.0,0.0,0.34,0
19:42:36,12.7,0,50.0,40.74,0.0,0.0,0.34,0
19:42:36,12.8,0,50.0,40.74,0.0,0.0,0.35,0
19:42:36,12.8,0,50.0,40.74,0.0,0.0,0.35,0
19:42:36,12.9,0,50.0,40.74,0.0,0.0,0.35,0
19:42:36,12.9,0,50.0,40.74,0.0,0.0,0.35,0
19:42:36,13.0,0,50.0,40.74,0.0,0.0,0.35,0
19:42:36,13.0,0,50.0,40.74,0.0,0.0,0.35,0
19:42:36,13.1,0,50.0,40.74,0.0,0.0,0.35,0
19:42:36,13.2,0,50.0,40.74,0.0,0.0,0.35,0
19:42:36,13.2,0,50.0,40.74,0.0,0.0,0.35,0
19:42:36,13.3,0,50.0,40.74,0.0,0.0,0.35,0
19:42:37,13.3,0,50.0,40.74,0.0,0.0,0.35,0
19:42:37,13.4,0,50.0,40.74,0.0,0.0,0.35,0
19:42:37,13.4,0,50.0,40.75,0.0,0.0,0.35,0
19:42:37,13.5,0,50.0,40.75,0.0,0.0,0.35,0
19:42:37,13.5,0,50.0,40.75,0.0,0.0,0.35,0
19:42:37,13.6,0,50.0,40.75,0.0,0.0,0.35,0
19:42:37,13.7,0,50.0,40.75,0.0,0.0,0.35,0
19:42:37,13.7,0,50.0,40.75,0.0,0.0,0.35,0
19:42:37,13.8,0,50.0,40.75,0.0,0.0,0.35,0
19:42:37,13.8,0,50.0,40.75,0.0,0.0,0.35,0
19:42:37,13.9,0,50.0,40.75,0.0,0.0,0.35,0
19:42:37,13.9,0,50.0,40.75,0.0,0.0,0.35,0
19:42:37,14.0,0,50.0,40.75,0.0,0.0,0.35,0
19:42:37,14.0,0,50.0,40.75,0.0,0.0,0.35,0
19:42:37,14.1,0,50.0,40.75,0.0,0.0,0.35,0
19:42:37,14.2,0,50.0,40.75,0.0,0.0,0.35,0
19:42:37,14.2,0,50.0,40.75,0.0,0.0,0.35,0
19:42:37,14.3,0,50.0,40.75,0.0,0.0,0.35,0
19:42:38,14.3,0,50.0,40.75,0.0,0.0,0.35,0
19:42:38,14.4,0,50.0,40.75,0.0,0.0,0.35,0
19:42:38,14.4,0,50.0,40.76,0.0,0.0,0.35,0
19:42:38,14.5,0,50.0,40.76,0.0,0.0,0.35,0
19:42:38,14.5,0,50.0,40.76,0.0,0.0,0.35,0
19:42:38,14.6,0,50.0,40.76,0.0,0.0,0.35,0
19:42:38,14.7,0,50.0,40.76,0.0,0.0,0.35,0
19:42:38,14.7,0,50.0,40.76,0.0,0.0,0.35,0
19:42:38,14.8,0,50.0,40.76,0.0,0.0,0.35,0
19:42:38,14.8,0,50.0,40.76,0.0,0.0,0.35,0
19:42:38,14.9,0,50.0,40.76,0.0,0.0,0.35,0
19:42:38,14.9,0,50.0,40.76,0.0,0.0,0.35,0
19:42:38,15.0,0,50.0,40.76,0.0,0.0,0.36,0
19:42:38,15.0,0,50.0,40.76,0.0,0.0,0.36,0
19:42:38,15.1,0,50.0,40.76,0.0,0.0,0.36,0
19:42:38,15.1,0,50.0,40.76,0.0,0.0,0.36,0
19:42:38,15.2,0,50.0,40.76,0.0,0.0,0.36,0
19:42:38,15.3,0,50.0,40.76,0.0,0.0,0.36,0
19:42:38,15.3,0,50.0,40.76,0.0,0.0,0.36,0
19:42:39,15.4,0,50.0,40.76,0.0,0.0,0.36,0
19:42:39,15.4,0,50.0,40.77,0.0,0.0,0.36,0
19:42:39,15.5,0,50.0,40.77,0.0,0.0,0.36,0
19:42:39,15.5,0,50.0,40.77,0.0,0.0,0.36,0
19:42:39,15.6,0,50.0,40.77,0.0,0.0,0.36,0
19:42:39,15.6,0,50.0,40.77,0.0,0.0,0.36,0
19:42:39,15.7,0,50.0,40.77,0.0,0.0,0.36,0
19:42:39,15.7,0,50.0,40.77,0.0,0.0,0.36,0
19:42:39,15.8,0,50.0,40.77,0.0,0.0,0.36,0
19:42:39,15.8,0,50.0,40.77,0.0,0.0,0.36,0
19:42:39,15.9,0,50.0,40.77,0.0,0.0,0.36,0
19:42:39,16.0,0,50.0,40.77,0.0,0.0,0.36,0
19:42:39,16.0,0,50.0,40.77,0.0,0.0,0.36,0
19:42:39,16.1,0,50.0,40.77,0.0,0.0,0.36,0
19:42:39,16.1,0,50.0,40.77,0.0,0.0,0.36,0
19:42:39,16.2,0,50.0,40.77,0.0,0.0,0.36,0
19:42:39,16.2,0,50.0,40.77,0.0,0.0,0.36,0
19:42:39,16.3,0,50.0,40.77,0.0,0.0,0.36,0
19:42:40,16.3,0,50.0,40.77,0.0,0.0,0.36,0
19:42:40,16.4,0,50.0,40.77,0.0,0.0,0.36,0
19:42:40,16.4,0,50.0,40.78,0.0,0.0,0.36,0
19:42:40,16.5,0,50.0,40.78,0.0,0.0,0.36,0
19:42:40,16.6,0,50.0,40.78,0.0,0.0,0.36,0
19:42:40,16.6,0,50.0,40.78,0.0,0.0,0.36,0
19:42:40,16.7,0,50.0,40.78,0.0,0.0,0.36,0
19:42:40,16.7,0,50.0,40.78,0.0,0.0,0.36,0
19:42:40,16.8,0,50.0,40.78,0.0,0.0,0.36,0
19:42:40,16.8,0,50.0,40.78,0.0,0.0,0.36,0
19:42:40,16.9,0,50.0,40.78,0.0,0.0,0.36,0
19:42:40,16.9,0,50.0,40.78,0.0,0.0,0.36,0
19:42:40,17.0,0,50.0,40.78,0.0,0.0,0.36,0
19:42:40,17.0,0,50.0,40.78,0.0,0.0,0.36,0
19:42:40,17.1,0,50.0,40.78,0.0,0.0,0.36,0
19:42:40,17.1,0,50.0,40.78,0.0,0.0,0.37,0
19:42:40,17.2,0,50.0,40.78,0.0,0.0,0.37,0
19:42:40,17.3,0,50.0,40.78,0.0,0.0,0.37,0
19:42:40,17.3,0,50.0,40.78,0.0,0.0,0.37,0
19:42:41,17.4,0,50.0,40.78,0.0,0.0,0.37,0
19:42:41,17.4,0,50.0,40.79,0.0,0.0,0.37,0
19:42:41,17.5,0,50.0,40.79,0.0,0.0,0.37,0
19:42:41,17.5,0,50.0,40.79,0.0,0.0,0.37,0
19:42:41,17.6,0,50.0,40.79,0.0,0.0,0.37,0
19:42:41,17.6,0,50.0,40.79,0.0,0.0,0.37,0
19:42:41,17.7,0,50.0,40.79,0.0,0.0,0.37,0
19:42:41,17.7,0,50.0,40.79,0.0,0.0,0.37,0
19:42:41,17.8,0,50.0,40.79,0.0,0.0,0.37,0
19:42:41,17.8,0,50.0,40.79,0.0,0.0,0.37,0
19:42:41,17.9,0,50.0,40.79,0.0,0.0,0.37,0
19:42:41,18.0,0,50.0,40.79,0.0,0.0,0.37,0
19:42:41,18.0,0,50.0,40.79,0.0,0.0,0.37,0
19:42:41,18.1,0,50.0,40.79,0.0,0.0,0.37,0
19:42:41,18.1,0,50.0,40.79,0.0,0.0,0.37,0
19:42:41,18.2,0,50.0,40.79,0.0,0.0,0.37,0
19:42:41,18.2,0,50.0,40.79,0.0,0.0,0.37,0
19:42:41,18.3,0,50.0,40.79,0.0,0.0,0.37,0
19:42:42,18.3,0,50.0,40.79,0.0,0.0,0.37,0
19:42:42,18.4,0,50.0,40.79,0.0,0.0,0.37,0
19:42:42,18.4,0,50.0,40.8,0.0,0.0,0.37,0
19:42:42,18.5,0,50.0,40.8,0.0,0.0,0.37,0
19:42:42,18.6,0,50.0,40.8,0.0,0.0,0.37,0
19:42:42,18.6,0,50.0,40.8,0.0,0.0,0.37,0
19:42:42,18.7,0,50.0,40.8,0.0,0.0,0.37,0
19:42:42,18.7,0,50.0,40.8,0.0,0.0,0.37,0
19:42:42,18.8,0,50.0,40.8,0.0,0.0,0.37,0
19:42:42,18.8,0,50.0,40.8,0.0,0.0,0.37,0
19:42:42,18.9,0,50.0,40.8,0.0,0.0,0.37,0
19:42:42,18.9,0,50.0,40.8,0.0,0.0,0.37,0
19:42:42,19.0,0,50.0,40.8,0.0,0.0,0.37,0
19:42:42,19.0,0,50.0,40.8,0.0,0.0,0.37,0
19:42:42,19.1,0,50.0,40.8,0.0,0.0,0.37,0
19:42:42,19.2,0,50.0,40.8,0.0,0.0,0.37,0
19:42:42,19.2,0,50.0,40.8,0.0,0.0,0.37,0
19:42:42,19.3,0,50.0,40.8,0.0,0.0,0.38,0
19:42:43,19.3,0,50.0,40.8,0.0,0.0,0.38,0
19:42:43,19.4,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,19.4,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,19.5,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,19.5,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,19.6,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,19.6,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,19.7,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,19.8,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,19.8,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,19.9,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,19.9,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,20.0,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,20.0,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,20.1,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,20.1,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,20.2,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,20.2,0,50.0,40.81,0.0,0.0,0.38,0
19:42:43,20.3,0,50.0,40.81,0.0,0.0,0.38,0
19:42:44,20.4,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,20.4,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,20.5,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,20.5,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,20.6,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,20.6,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,20.7,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,20.7,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,20.8,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,20.8,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,20.9,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,20.9,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,21.0,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,21.1,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,21.1,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,21.2,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,21.2,0,50.0,40.82,0.0,0.0,0.38,0
19:42:44,21.3,0,50.0,40.83,0.0,0.0,0.38,0
19:42:45,21.3,0,50.0,40.83,0.0,0.0,0.39,0
19:42:45,21.4,0,50.0,40.83,0.0,0.0,0.39,0
19:42:45,21.4,0,50.0,40.83,0.0,0.0,0.39,0
19:42:45,21.5,0,50.0,40.83,0.0,0.0,0.39,0
19:42:45,21.5,0,50.0,40.83,0.0,0.0,0.39,0
19:42:45,21.6,0,50.0,40.83,0.0,0.0,0.39,0
19:42:45,21.7,0,50.0,40.83,0.0,0.0,0.39,0
19:42:45,21.7,0,50.0,40.83,0.0,0.0,0.39,0
19:42:45,21.8,0,50.0,40.83,0.0,0.0,0.39,0
19:42:45,21.8,0,50.0,40.83,0.0,0.0,0.39,0
19:42:45,21.9,0,50.0,40.83,0.0,0.0,0.39,0
19:42:45,21.9,0,50.0,40.83,0.0,0.0,0.39,0
19:42:45,22.0,0,50.0,40.83,0.0,0.0,0.39,0
19:42:45,22.0,0,50.0,40.83,0.0,0.0,0.39,0
19:42:45,22.1,0,50.0,40.83,0.0,0.0,0.39,0
19:42:45,22.2,0,50.0,40.83,0.0,0.0,0.39,0
19:42:45,22.2,0,50.0,40.84,0.0,0.0,0.39,0
19:42:45,22.3,0,50.0,40.84,0.0,0.0,0.39,0
